policy_id,scope_type,model_id,policy_group,task_code,policy_kind,initial_trigger_km,recurring_km,initial_trigger_months,recurring_months,trigger_mode,severe_use_multiplier,courier_multiplier,offroad_multiplier,dusty_environment_multiplier,wear_mean_km,wear_sd_km,wear_min_km,wear_max_km,precedence,evidence_level,source_authority,source_model_or_family,source_url,source_page_or_note,confidence,is_manufacturer_exact_interval,is_generator_active,policy_version,notes
POL0397,GROUP,,ICE_400_LIQUID_CHAIN,COOLANT_LEVEL_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0398,GROUP,,ICE_400_LIQUID_CHAIN,COOLANT_CHANGE,SCHEDULED,,30000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 / Bajaj NS200 schedules,Liquid-cooled representative schedules,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,"PCX: 3-year replacement; NS200: replacement at 30,000 km.",HIGH,0,1,1.1.0,
POL0399,GROUP,,ICE_400_LIQUID_CHAIN,CHAIN_INSPECTION,SCHEDULED,,1000.0,,,KM_ONLY,0.75,0.7,0.5,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Bajaj NS200 UG2 manual,Chain-drive representative,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0400,GROUP,,ICE_400_LIQUID_CHAIN,CHAIN_CLEAN,SCHEDULED,,500.0,,,KM_ONLY,0.7,0.7,0.4,0.5,,,,,10,VERIFIED_REPRESENTATIVE,Bajaj NS200 UG2 manual,Bajaj NS200 UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Maintenance table explicitly says chain cleaning spray every 500 km.,HIGH,0,1,1.1.0,
POL0401,GROUP,,ICE_400_LIQUID_CHAIN,CHAIN_LUBRICATE,SCHEDULED,,500.0,,,KM_ONLY,0.7,0.7,0.4,0.5,,,,,10,SIMULATION_BACKOFF,RideBase derived from chain-cleaning cadence,Bajaj NS200 UG2 reference,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,LOW,0,1,1.1.0,
POL0402,GROUP,,ICE_400_LIQUID_CHAIN,CHAIN_ADJUST,CONDITION_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,MEDIUM,0,1,1.1.0,
POL0403,GROUP,,ICE_400_LIQUID_CHAIN,CHAIN_SPROCKET_REPLACE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.7,0.8,22000.0,6000.0,12000.0,40000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0404,GROUP,,ICE_400_LIQUID_CHAIN,CLUTCH_FREE_PLAY_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0405,GROUP,,ICE_400_LIQUID_CHAIN,CLUTCH_PLATE_INSPECTION,CONDITION_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0406,GROUP,,ICE_400_LIQUID_CHAIN,CLUTCH_PLATE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.7,0.75,1.0,40000.0,12000.0,15000.0,80000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0407,GROUP,,ICE_450_TWIN_LIQUID_BELT,ENGINE_OIL_CHANGE,SCHEDULED,1000.0,5000.0,,12.0,WHICHEVER_FIRST,0.8,0.75,0.8,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),General architecture backoff,https://www.honda.com.tr/motosiklet/honda-sahipleri/periyodik-bakim,Architecture-derived backoff; not model-exact.,MEDIUM,0,1,1.1.0,
POL0408,GROUP,,ICE_450_TWIN_LIQUID_BELT,AIR_FILTER_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,0.75,0.85,0.6,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),General architecture backoff,https://www.honda.com.tr/motosiklet/honda-sahipleri/periyodik-bakim,,MEDIUM,0,1,1.1.0,
POL0409,GROUP,,ICE_450_TWIN_LIQUID_BELT,AIR_FILTER_CHANGE,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,0.75,0.8,0.55,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),General architecture backoff,https://www.honda.com.tr/motosiklet/honda-sahipleri/periyodik-bakim,,MEDIUM,0,1,1.1.0,
POL0410,GROUP,,ICE_450_TWIN_LIQUID_BELT,SPARK_PLUG_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),General architecture backoff,https://www.honda.com.tr/motosiklet/honda-sahipleri/periyodik-bakim,,MEDIUM,0,1,1.1.0,
POL0411,GROUP,,ICE_450_TWIN_LIQUID_BELT,SPARK_PLUG_CHANGE,SCHEDULED,,20000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),General architecture backoff,https://www.honda.com.tr/motosiklet/honda-sahipleri/periyodik-bakim,,MEDIUM,0,1,1.1.0,
POL0412,GROUP,,ICE_450_TWIN_LIQUID_BELT,VALVE_CLEARANCE_INSPECTION,SCHEDULED,,12000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),General architecture backoff,https://www.honda.com.tr/motosiklet/honda-sahipleri/periyodik-bakim,,MEDIUM,0,1,1.1.0,
POL0413,GROUP,,ICE_450_TWIN_LIQUID_BELT,BATTERY_TEST,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0414,GROUP,,ICE_450_TWIN_LIQUID_BELT,GENERAL_SAFETY_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0415,GROUP,,ICE_450_TWIN_LIQUID_BELT,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0416,GROUP,,ICE_450_TWIN_LIQUID_BELT,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0417,GROUP,,ICE_450_TWIN_LIQUID_BELT,BRAKE_FLUID_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0418,GROUP,,ICE_450_TWIN_LIQUID_BELT,FRONT_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0419,GROUP,,ICE_450_TWIN_LIQUID_BELT,REAR_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0420,GROUP,,ICE_450_TWIN_LIQUID_BELT,FORK_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0421,GROUP,,ICE_450_TWIN_LIQUID_BELT,STEERING_BEARING_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0422,GROUP,,ICE_450_TWIN_LIQUID_BELT,WHEEL_BEARING_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0423,GROUP,,ICE_450_TWIN_LIQUID_BELT,BRAKE_FLUID_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 representative schedule,Hydraulic brake system,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX schedule explicitly lists brake fluid replacement every 2 years.,HIGH,0,1,1.1.0,
POL0424,GROUP,,ICE_450_TWIN_LIQUID_BELT,FRONT_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,22000.0,7000.0,7000.0,45000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0425,GROUP,,ICE_450_TWIN_LIQUID_BELT,REAR_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,26000.0,8000.0,8000.0,55000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0426,GROUP,,ICE_450_TWIN_LIQUID_BELT,FRONT_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,18000.0,5000.0,8000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0427,GROUP,,ICE_450_TWIN_LIQUID_BELT,REAR_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,14000.0,4500.0,6000.0,30000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0428,GROUP,,ICE_450_TWIN_LIQUID_BELT,BATTERY_CHANGE,WEAR_BASED,,,,36.0,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,"36 months is a stochastic simulation center, not a manufacturer interval."
POL0429,GROUP,,ICE_450_TWIN_LIQUID_BELT,COOLANT_LEVEL_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),General architecture backoff,https://www.honda.com.tr/motosiklet/honda-sahipleri/periyodik-bakim,,MEDIUM,0,1,1.1.0,
POL0430,GROUP,,ICE_450_TWIN_LIQUID_BELT,COOLANT_CHANGE,SCHEDULED,,30000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 / Bajaj NS200 schedules,Liquid-cooled representative schedules,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,"PCX: 3-year replacement; NS200: replacement at 30,000 km.",HIGH,0,1,1.1.0,
POL0431,GROUP,,ICE_450_TWIN_LIQUID_BELT,DRIVE_BELT_INSPECTION,SCHEDULED,,10000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0432,GROUP,,ICE_450_TWIN_LIQUID_BELT,DRIVE_BELT_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,45000.0,12000.0,20000.0,80000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0433,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,ENGINE_OIL_CHANGE,SCHEDULED,1000.0,5000.0,,12.0,WHICHEVER_FIRST,0.8,0.75,0.8,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Architecture-derived backoff; not model-exact.,MEDIUM,0,1,1.1.0,
POL0434,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,AIR_FILTER_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,0.75,0.85,0.6,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0435,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,AIR_FILTER_CHANGE,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,0.75,0.8,0.55,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0436,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,SPARK_PLUG_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0437,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,SPARK_PLUG_CHANGE,SCHEDULED,,20000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0438,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,VALVE_CLEARANCE_INSPECTION,SCHEDULED,,12000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0439,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,BATTERY_TEST,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0440,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,GENERAL_SAFETY_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0441,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0442,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0443,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,BRAKE_FLUID_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0444,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,FRONT_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0445,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,REAR_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0446,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,FORK_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0447,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,STEERING_BEARING_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0448,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,WHEEL_BEARING_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0449,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,BRAKE_FLUID_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 representative schedule,Hydraulic brake system,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX schedule explicitly lists brake fluid replacement every 2 years.,HIGH,0,1,1.1.0,
POL0450,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,FRONT_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,22000.0,7000.0,7000.0,45000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0451,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,REAR_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,26000.0,8000.0,8000.0,55000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0452,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,FRONT_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,18000.0,5000.0,8000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0453,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,REAR_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,14000.0,4500.0,6000.0,30000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0454,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,BATTERY_CHANGE,WEAR_BASED,,,,36.0,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,"36 months is a stochastic simulation center, not a manufacturer interval."
POL0455,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,COOLANT_LEVEL_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0456,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,COOLANT_CHANGE,SCHEDULED,,30000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 / Bajaj NS200 schedules,Liquid-cooled representative schedules,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,"PCX: 3-year replacement; NS200: replacement at 30,000 km.",HIGH,0,1,1.1.0,
POL0457,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,CHAIN_INSPECTION,SCHEDULED,,1000.0,,,KM_ONLY,0.75,0.7,0.5,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Bajaj NS200 UG2 manual,Chain-drive representative,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0458,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,CHAIN_CLEAN,SCHEDULED,,500.0,,,KM_ONLY,0.7,0.7,0.4,0.5,,,,,10,VERIFIED_REPRESENTATIVE,Bajaj NS200 UG2 manual,Bajaj NS200 UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Maintenance table explicitly says chain cleaning spray every 500 km.,HIGH,0,1,1.1.0,
POL0459,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,CHAIN_LUBRICATE,SCHEDULED,,500.0,,,KM_ONLY,0.7,0.7,0.4,0.5,,,,,10,SIMULATION_BACKOFF,RideBase derived from chain-cleaning cadence,Bajaj NS200 UG2 reference,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,LOW,0,1,1.1.0,
POL0460,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,CHAIN_ADJUST,CONDITION_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,MEDIUM,0,1,1.1.0,
POL0461,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,CHAIN_SPROCKET_REPLACE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.7,0.8,22000.0,6000.0,12000.0,40000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0462,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,CLUTCH_FREE_PLAY_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0463,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,CLUTCH_PLATE_INSPECTION,CONDITION_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0464,GROUP,,ICE_450_TWIN_LIQUID_CHAIN,CLUTCH_PLATE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.7,0.75,1.0,40000.0,12000.0,15000.0,80000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0465,GROUP,,ICE_50_AIR_BELT,ENGINE_OIL_CHANGE,SCHEDULED,1000.0,3000.0,,12.0,WHICHEVER_FIRST,0.8,0.75,0.8,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,Architecture-derived backoff; not model-exact.,MEDIUM,0,1,1.1.0,
POL0466,GROUP,,ICE_50_AIR_BELT,AIR_FILTER_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,0.75,0.85,0.6,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0467,GROUP,,ICE_50_AIR_BELT,AIR_FILTER_CHANGE,SCHEDULED,,6000.0,,24.0,WHICHEVER_FIRST,0.75,0.8,0.55,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0468,GROUP,,ICE_50_AIR_BELT,SPARK_PLUG_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0469,GROUP,,ICE_50_AIR_BELT,SPARK_PLUG_CHANGE,SCHEDULED,,12000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0470,GROUP,,ICE_50_AIR_BELT,VALVE_CLEARANCE_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),KYMCO X-Town CT family representative architecture,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0471,GROUP,,ICE_50_AIR_BELT,BATTERY_TEST,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0472,GROUP,,ICE_50_AIR_BELT,GENERAL_SAFETY_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0473,GROUP,,ICE_50_AIR_BELT,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
